comment_id,emotional_entropy,valence_mixing,multi_label_count,example_very_unclear,unclear_fraction,annotator_disagreement_score
ed3qy0b,0.0,0.0,1,False,0.0,0.0
ed3r1ci,0.0,0.0,1,False,0.0,0.037037037037037
ed3r2cb,2.3219281,0.0,5,False,0.0,0.1851851851851851
ed3r6ba,2.0,0.0,4,False,0.0,0.1481481481481481
ed3r9ha,2.3219281,1.3709506,5,False,0.0,0.1851851851851851
ed3razw,0.0,0.0,1,False,0.0,0.0
ed3re3h,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed3rhxq,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3rkbz,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed3rkhb,0.0,0.0,1,False,0.0,0.037037037037037
ed3rl09,0.0,0.0,1,False,0.0,0.0
ed3rllp,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed3rmp5,1.0,0.0,2,False,0.0,0.074074074074074
ed3rmql,0.0,0.0,1,False,0.0,0.037037037037037
ed3rms1,2.3219281,0.0,5,False,0.0,0.1851851851851851
ed3rs61,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3rsd3,1.0,0.0,2,False,0.0,0.074074074074074
ed3rujm,0.0,0.0,1,False,0.0,0.037037037037037
ed3rwh7,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed3s005,0.0,0.0,1,False,0.0,0.037037037037037
ed3s1qi,2.3219281,1.3709506,5,False,0.0,0.1851851851851851
ed3s25t,1.0,0.0,2,False,0.0,0.0
ed3s42m,0.0,0.0,1,False,0.0,0.037037037037037
ed3s52g,0.0,0.0,1,False,0.0,0.037037037037037
ed3s561,0.0,0.0,1,False,0.0,0.0
ed3s5ef,1.5849625,0.0,3,False,0.0,0.074074074074074
ed3s65e,0.0,0.0,1,False,0.0,0.0
ed3s82z,2.5849625,0.9182958,6,False,0.0,0.2222222222222222
ed3s8zk,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed3sa2x,2.0,1.0,4,False,0.0,0.1481481481481481
ed3sblz,0.0,0.0,1,False,0.0,0.037037037037037
ed3sc3p,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed3sfgj,1.0,0.0,2,False,0.0,0.074074074074074
ed3sga8,1.0,1.0,2,False,0.0,0.074074074074074
ed3sggp,1.0,0.0,2,False,0.0,0.037037037037037
ed3sgw7,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3sh4v,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ed3slrg,0.0,0.0,1,False,0.0,0.037037037037037
ed3sn5e,2.0,1.5,4,False,0.0,0.1481481481481481
ed3sqoq,2.0,1.5,4,False,0.0,0.1481481481481481
ed3srly,3.0,1.5,8,False,0.0,0.2962962962962963
ed3stkw,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed3sud5,2.0,1.5,4,False,0.0,0.1481481481481481
ed3svu0,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed3swqc,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed3sy5r,1.0,1.0,2,False,0.0,0.074074074074074
ed3t02j,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3t0o9,1.0,0.0,2,False,0.0,0.074074074074074
ed3t4dd,1.0,0.0,2,False,0.0,0.074074074074074
ed3t4xe,0.0,0.0,1,False,0.0,0.037037037037037
ed3t8ky,2.0,1.5,4,False,0.0,0.1481481481481481
ed3tfp0,1.0,1.0,2,False,0.0,0.074074074074074
ed3tgto,0.0,0.0,1,False,0.0,0.0
ed3tj0i,1.0,1.0,2,False,0.0,0.074074074074074
ed3tljs,0.0,0.0,1,False,0.0,0.0
ed3towk,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed3tqhn,1.0,0.0,2,False,0.0,0.037037037037037
ed3tsk1,0.0,0.0,0,False,0.0,0.0
ed3tsvb,0.0,0.0,1,False,0.0,0.037037037037037
ed3ttd5,0.0,0.0,1,False,0.0,0.037037037037037
ed3ty28,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3tysd,0.0,0.0,1,False,0.0,0.037037037037037
ed3u15j,2.0,1.0,4,False,0.0,0.1111111111111111
ed3u5xj,1.0,0.0,2,False,0.0,0.074074074074074
ed3u6vw,1.0,1.0,2,False,0.0,0.074074074074074
ed3u83p,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed3u8fl,0.0,0.0,1,False,0.0,0.037037037037037
ed3u8jo,0.0,0.0,1,False,0.0,0.037037037037037
ed3u8la,0.0,0.0,1,False,0.0,0.0
ed3u8tz,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3uc1g,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed3uc38,2.0,1.0,4,False,0.0,0.1481481481481481
ed3udbr,1.5849625,0.0,3,False,0.0,0.074074074074074
ed3ufus,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed3umo4,1.0,1.0,2,False,0.0,0.074074074074074
ed3uqb6,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3uriq,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed3usfe,0.0,0.0,1,False,0.0,0.037037037037037
ed3uwkx,1.0,0.0,2,False,0.0,0.074074074074074
ed3v499,0.0,0.0,1,False,0.0,0.037037037037037
ed3v5fz,0.0,0.0,1,False,0.0,0.037037037037037
ed3v7di,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed3v8zr,0.0,0.0,1,False,0.0,0.037037037037037
ed3vd5h,0.0,0.0,1,False,0.0,0.0
ed3vfvl,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed3vje8,1.0,1.0,2,False,0.0,0.074074074074074
ed3vmna,0.0,0.0,1,False,0.0,0.037037037037037
ed3vn5h,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3vol0,0.0,0.0,1,False,0.0,0.0
ed3vu10,0.0,0.0,1,False,0.0,0.0
ed3vxxb,0.0,0.0,1,False,0.0,0.037037037037037
ed3vygx,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed3w0ka,1.0,1.0,2,False,0.0,0.074074074074074
ed3w16s,0.0,0.0,1,False,0.0,0.037037037037037
ed3w5cd,2.0,0.0,4,False,0.0,0.1481481481481481
ed3w5vf,1.0,1.0,2,False,0.0,0.074074074074074
ed3w6qz,1.0,1.0,2,False,0.0,0.074074074074074
ed3w91f,0.0,0.0,1,False,0.0,0.037037037037037
ed3we77,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3wj75,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ed3wk9q,1.0,1.0,2,False,0.0,0.074074074074074
ed3wkkc,1.0,1.0,2,False,0.0,0.074074074074074
ed3wlxw,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3wm47,1.0,1.0,2,False,0.0,0.074074074074074
ed3wn2n,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed3wo3h,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed3wpwb,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3wu6q,2.0,1.0,4,False,0.0,0.1481481481481481
ed3ww9r,0.0,0.0,1,False,0.0,0.037037037037037
ed3xacm,0.0,0.0,1,False,0.0,0.037037037037037
ed3xbt0,0.0,0.0,1,False,0.0,0.0
ed3xdc3,0.0,0.0,1,False,0.0,0.0
ed3xhie,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed3xinp,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ed3xnaf,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed3xnsz,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed3xofi,1.0,0.0,2,False,0.0,0.074074074074074
ed3xpn3,0.0,0.0,1,False,0.0,0.037037037037037
ed3xu14,0.0,0.0,1,False,0.0,0.037037037037037
ed3xx89,1.0,1.0,2,False,0.0,0.074074074074074
ed3xynk,1.0,0.0,2,False,0.0,0.037037037037037
ed3xyuq,0.0,0.0,1,False,0.0,0.0
ed3y0bd,0.0,0.0,1,False,0.0,0.037037037037037
ed3y67j,0.0,0.0,1,False,0.0,0.037037037037037
ed3y9sc,0.0,0.0,0,False,0.0,0.0
ed3yeo8,1.0,1.0,2,False,0.0,0.074074074074074
ed3yh0x,1.0,0.0,2,False,0.0,0.074074074074074
ed3yhga,0.0,0.0,0,False,0.0,0.0
ed3yhq4,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3yi2i,0.0,0.0,0,False,0.0,0.0
ed3yiz5,0.0,0.0,0,False,0.0,0.0
ed3yjli,1.0,0.0,2,False,0.0,0.037037037037037
ed3yk18,2.3219281,1.5219281,5,False,0.0,0.1851851851851851
ed3yk59,1.0,1.0,2,False,0.0,0.074074074074074
ed3yl6b,0.0,0.0,1,False,0.0,0.037037037037037
ed3ymb1,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed3yute,1.0,0.0,2,False,0.0,0.037037037037037
ed3ywqx,0.0,0.0,0,False,0.0,0.0
ed3yx8r,0.0,0.0,0,False,0.0,0.0
ed3yxmw,0.0,0.0,1,False,0.0,0.0
ed3yyju,1.0,1.0,2,False,0.0,0.037037037037037
ed3z0lx,0.0,0.0,0,False,0.0,0.0
ed3z4b8,1.5849625,1.5849625,3,False,0.0,0.074074074074074
ed3z6by,0.0,0.0,1,False,0.0,0.037037037037037
ed3z9cr,1.5849625,0.0,3,False,0.0,0.074074074074074
ed3zbgg,0.0,0.0,1,False,0.0,0.037037037037037
ed3zclu,0.0,0.0,1,False,0.0,0.037037037037037
ed3zcn2,0.0,0.0,1,False,0.0,0.037037037037037
ed3zhy2,1.0,0.0,2,False,0.0,0.037037037037037
ed3zin2,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed3zjkm,2.0,1.0,4,False,0.0,0.1481481481481481
ed3zlsz,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed3zpx6,0.0,0.0,1,False,0.0,0.037037037037037
ed3zqaw,1.0,0.0,2,False,0.0,0.037037037037037
ed3zqsk,0.0,0.0,1,False,0.0,0.037037037037037
ed3zr2h,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ed3zu2v,1.5849625,1.5849625,3,False,0.0,0.074074074074074
ed3zuxc,0.0,0.0,1,False,0.0,0.0
ed3zw5l,0.0,0.0,0,False,0.0,0.0
ed3zxzg,0.0,0.0,1,False,0.0,0.037037037037037
ed3zytm,1.0,0.0,2,False,0.0,0.074074074074074
ed4042a,0.0,0.0,0,False,0.0,0.0
ed4051t,0.0,0.0,1,False,0.0,0.037037037037037
ed406uw,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed407nf,0.0,0.0,1,False,0.0,0.037037037037037
ed408zp,0.0,0.0,1,False,0.0,0.0
ed40aka,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ed40f4t,2.0,1.0,4,False,0.0,0.1481481481481481
ed40gpc,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ed40i3b,1.0,1.0,2,False,0.0,0.074074074074074
ed40jj0,2.0,0.0,4,False,0.0,0.1481481481481481
ed40laj,0.0,0.0,0,False,0.0,0.0
ed40msq,1.0,1.0,2,False,0.0,0.074074074074074
ed40oj5,0.0,0.0,1,False,0.0,0.0
ed40pyd,0.0,0.0,1,False,0.0,0.037037037037037
ed40rvp,0.0,0.0,0,False,0.0,0.0
ed40vma,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed40wts,0.0,0.0,1,False,0.0,0.037037037037037
ed40wwj,2.0,0.8112781,4,False,0.0,0.1111111111111111
ed40xxh,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed412mo,1.0,1.0,2,False,0.0,0.074074074074074
ed415g6,0.0,0.0,1,False,0.0,0.037037037037037
ed416wd,0.0,0.0,0,False,0.0,0.0
ed41f9o,2.0,0.0,4,False,0.0,0.1481481481481481
ed41i01,1.0,0.0,2,False,0.0,0.037037037037037
ed41j14,0.0,0.0,1,False,0.0,0.037037037037037
ed41kh0,1.0,0.0,2,False,0.0,0.074074074074074
ed41lo1,0.0,0.0,1,False,0.0,0.037037037037037
ed41m72,1.5849625,1.5849625,3,False,0.0,0.074074074074074
ed41mf5,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed41n4c,2.0,0.0,4,False,0.0,0.1481481481481481
ed41n9q,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed41nn2,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed41qd0,0.0,0.0,0,False,0.0,0.0
ed41rmy,1.0,1.0,2,False,0.0,0.074074074074074
ed41saf,1.0,0.0,2,False,0.0,0.037037037037037
ed41t3j,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed41tx4,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed41u13,1.0,1.0,2,False,0.0,0.074074074074074
ed41vj5,2.5849625,1.4591479,6,False,0.0,0.2222222222222222
ed4216w,2.0,0.0,4,False,0.0,0.1481481481481481
ed4220z,1.5849625,0.0,3,False,0.0,0.074074074074074
ed422iz,1.0,0.0,2,False,0.0,0.074074074074074
ed426c9,0.0,0.0,1,False,0.0,0.037037037037037
ed428gp,0.0,0.0,1,False,0.0,0.037037037037037
ed428pp,2.3219281,1.3709506,5,False,0.0,0.1851851851851851
ed429gc,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed429qa,1.0,0.0,2,False,0.0,0.074074074074074
ed429s9,0.0,0.0,0,False,0.0,0.0
ed42at1,1.5849625,0.0,3,False,0.0,0.074074074074074
ed42d0u,0.0,0.0,1,False,0.0,0.0
ed42dwr,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed42h26,0.0,0.0,1,False,0.0,0.0
ed42jkm,2.3219281,0.0,5,False,0.0,0.1481481481481481
ed42lw0,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed42oct,0.0,0.0,1,False,0.0,0.0
ed42pn7,0.0,0.0,1,False,0.0,0.037037037037037
ed42q0x,0.0,0.0,1,False,0.0,0.0
ed42qi0,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed42tzb,1.0,0.0,2,False,0.0,0.074074074074074
ed42zgw,1.0,0.0,2,False,0.0,0.074074074074074
ed433ik,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed433qg,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed434hs,0.0,0.0,0,False,0.0,0.0
ed434mx,0.0,0.0,1,False,0.0,0.037037037037037
ed437h6,0.0,0.0,1,False,0.0,0.037037037037037
ed438hv,1.0,1.0,2,False,0.0,0.037037037037037
ed43afz,0.0,0.0,1,False,0.0,0.037037037037037
ed43c1o,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed43jrk,0.0,0.0,1,False,0.0,0.0
ed43jxp,0.0,0.0,1,False,0.0,0.037037037037037
ed43l93,1.0,1.0,2,False,0.0,0.074074074074074
ed43mph,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed43nfi,2.0,1.5,4,False,0.0,0.1481481481481481
ed43nr8,0.0,0.0,0,False,0.0,0.0
ed43q68,0.0,0.0,1,False,0.0,0.037037037037037
ed43r14,0.0,0.0,1,False,0.0,0.0
ed43rft,1.0,1.0,2,False,0.0,0.074074074074074
ed43vek,2.0,1.0,4,False,0.0,0.1481481481481481
ed43wdv,0.0,0.0,1,False,0.0,0.037037037037037
ed43xk2,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed43zcu,0.0,0.0,1,False,0.0,0.037037037037037
ed43znm,0.0,0.0,0,False,0.0,0.0
ed440ud,2.3219281,0.0,5,False,0.0,0.1851851851851851
ed442o1,0.0,0.0,1,False,0.0,0.037037037037037
ed4432r,0.0,0.0,1,False,0.0,0.037037037037037
ed443nr,0.0,0.0,1,False,0.0,0.037037037037037
ed443pj,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed444x9,0.0,0.0,1,False,0.0,0.037037037037037
ed445s4,1.0,0.0,2,False,0.0,0.074074074074074
ed447zp,1.0,1.0,2,False,0.0,0.074074074074074
ed448cc,0.0,0.0,1,False,0.0,0.037037037037037
ed448fs,0.0,0.0,1,False,0.0,0.037037037037037
ed44crb,1.0,1.0,2,False,0.0,0.074074074074074
ed44d5a,0.0,0.0,1,False,0.0,0.0
ed44df5,0.0,0.0,1,False,0.0,0.037037037037037
ed44he4,0.0,0.0,1,False,0.0,0.037037037037037
ed44iwn,0.0,0.0,0,False,0.0,0.0
ed44njr,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed44vm9,1.0,0.0,2,False,0.0,0.074074074074074
ed44w5k,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed44yea,2.0,1.0,4,False,0.0,0.1481481481481481
ed44yvt,2.3219281,0.9709506,5,False,0.0,0.1851851851851851
ed44zup,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed450m0,0.0,0.0,0,False,0.0,0.0
ed452gx,1.0,0.0,2,False,0.0,0.074074074074074
ed452ih,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed45492,2.8073549,1.5566567,7,False,0.0,0.2592592592592592
ed455x6,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed4574g,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed457ta,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ed45gu1,1.0,0.0,2,False,0.0,0.074074074074074
ed45hf6,0.0,0.0,1,False,0.0,0.037037037037037
ed45kxk,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ed45q4n,0.0,0.0,1,False,0.0,0.037037037037037
ed45q9i,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed45s9t,0.0,0.0,1,False,0.0,0.037037037037037
ed45squ,1.0,0.0,2,False,0.0,0.074074074074074
ed45wcq,0.0,0.0,1,False,0.0,0.037037037037037
ed45xrw,0.0,0.0,1,False,0.0,0.0
ed45xs7,0.0,0.0,0,False,0.0,0.0
ed45zia,0.0,0.0,0,False,0.0,0.0
ed45zp3,2.3219281,0.0,5,False,0.0,0.1851851851851851
ed466pd,0.0,0.0,1,False,0.0,0.037037037037037
ed46bkq,1.0,0.0,2,False,0.0,0.037037037037037
ed46dud,1.0,0.0,2,False,0.0,0.074074074074074
ed46je0,0.0,0.0,1,False,0.0,0.037037037037037
ed46mml,0.0,0.0,1,False,0.0,0.0
ed46ppj,1.0,0.0,2,False,0.0,0.074074074074074
ed46pur,0.0,0.0,0,False,0.0,0.0
ed46rwe,2.5849625,1.0,6,False,0.0,0.2222222222222222
ed46t7e,0.0,0.0,1,False,0.0,0.0
ed46tmd,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed46u5f,1.0,0.0,2,False,0.0,0.037037037037037
ed46uxg,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed46wpj,2.0,1.5,4,False,0.0,0.1481481481481481
ed46zau,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed4708f,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed4714r,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed4754f,2.0,0.0,4,False,0.0,0.1481481481481481
ed4764z,2.0,1.5,4,False,0.0,0.1481481481481481
ed47cr1,0.0,0.0,1,False,0.0,0.037037037037037
ed47cy9,1.0,0.0,2,False,0.0,0.074074074074074
ed47ez1,0.0,0.0,1,False,0.0,0.037037037037037
ed47f3d,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed47fl3,0.0,0.0,1,False,0.0,0.0
ed47fpp,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ed47g7c,2.0,0.0,4,False,0.0,0.1481481481481481
ed47inp,0.0,0.0,1,False,0.0,0.037037037037037
ed47l38,2.3219281,1.5219281,5,False,0.0,0.1851851851851851
ed47lmq,1.0,1.0,2,False,0.0,0.074074074074074
ed47lpl,0.0,0.0,1,False,0.0,0.037037037037037
ed47pp1,0.0,0.0,1,False,0.0,0.037037037037037
ed47qkb,1.0,1.0,2,False,0.0,0.074074074074074
ed47ufw,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed47v2k,0.0,0.0,1,False,0.0,0.037037037037037
ed47v7l,2.0,0.8112781,4,False,0.0,0.1111111111111111
ed47vi9,0.0,0.0,1,False,0.0,0.0
ed47vne,1.0,0.0,2,False,0.0,0.074074074074074
ed47vu6,0.0,0.0,1,False,0.0,0.037037037037037
ed47wi3,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed47xou,1.0,0.0,2,False,0.0,0.074074074074074
ed47ylc,2.5849625,1.4591479,6,False,0.0,0.2222222222222222
ed4825m,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed486al,0.0,0.0,1,False,0.0,0.037037037037037
ed488jd,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed488re,0.0,0.0,1,False,0.0,0.037037037037037
ed48a3y,1.5849625,0.0,3,False,0.0,0.074074074074074
ed48abl,1.0,1.0,2,False,0.0,0.074074074074074
ed48aqg,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed48cof,2.3219281,1.5219281,5,False,0.0,0.1851851851851851
ed48cq6,1.5849625,0.0,3,False,0.0,0.037037037037037
ed48ef2,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed48eyg,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed48hua,1.0,0.0,2,False,0.0,0.074074074074074
ed48iov,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed48jx7,1.0,0.0,2,False,0.0,0.074074074074074
ed48kq8,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed48krv,0.0,0.0,0,False,0.0,0.0
ed48n2a,1.0,0.0,2,False,0.0,0.074074074074074
ed48ov3,1.0,0.0,2,False,0.0,0.074074074074074
ed48rj2,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ed48s0e,0.0,0.0,0,False,0.0,0.0
ed48sms,0.0,0.0,0,False,0.0,0.0
ed48t1k,1.0,0.0,2,False,0.0,0.074074074074074
ed48tq9,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed48wfg,0.0,0.0,1,False,0.0,0.037037037037037
ed48y9e,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed491d2,2.5849625,0.6500224,6,False,0.0,0.2222222222222222
ed493ul,0.0,0.0,0,False,0.0,0.0
ed494lj,2.5849625,1.0,6,False,0.0,0.2222222222222222
ed4951j,0.0,0.0,1,False,0.0,0.0
ed497m1,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed498ff,0.0,0.0,1,False,0.0,0.037037037037037
ed49941,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed499ib,1.0,0.0,2,False,0.0,0.074074074074074
ed499jn,1.0,0.0,2,False,0.0,0.074074074074074
ed49az1,0.0,0.0,1,False,0.0,0.037037037037037
ed49hla,1.0,0.0,2,False,0.0,0.074074074074074
ed49mb6,0.0,0.0,1,False,0.0,0.037037037037037
ed49opj,2.0,0.0,4,False,0.0,0.1481481481481481
ed49tve,1.0,1.0,2,False,0.0,0.074074074074074
ed49u6q,0.0,0.0,1,False,0.0,0.0
ed49uhs,0.0,0.0,1,False,0.0,0.037037037037037
ed49v5q,1.0,0.0,2,False,0.0,0.074074074074074
ed49znk,1.0,0.0,2,False,0.0,0.074074074074074
ed49zxy,2.5849625,1.2516292,6,False,0.0,0.2222222222222222
ed4a0ot,0.0,0.0,1,False,0.0,0.037037037037037
ed4a7eb,0.0,0.0,0,False,0.0,0.0
ed4a8si,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed4a9sk,1.0,1.0,2,False,0.0,0.074074074074074
ed4abau,0.0,0.0,0,False,0.0,0.0
ed4acv4,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed4aepa,0.0,0.0,1,False,0.0,0.037037037037037
ed4ag28,1.0,1.0,2,False,0.0,0.074074074074074
ed4agaf,1.0,0.0,2,False,0.0,0.037037037037037
ed4agca,0.0,0.0,1,False,0.0,0.0
ed4agd9,1.0,0.0,2,False,0.0,0.074074074074074
ed4ail4,1.0,0.0,2,False,0.0,0.037037037037037
ed4aj7l,2.5849625,1.4591479,6,False,0.0,0.2222222222222222
ed4akhx,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ed4akk0,2.0,0.0,4,False,0.0,0.1481481481481481
ed4akpn,2.0,0.8112781,4,False,0.0,0.1111111111111111
ed4amia,1.0,1.0,2,False,0.0,0.074074074074074
ed4ant8,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed4aoij,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ed4apbg,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed4auie,0.0,0.0,0,False,0.0,0.0
ed4axn9,1.0,1.0,2,False,0.0,0.074074074074074
ed4axuw,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed4azhg,0.0,0.0,1,False,0.0,0.0
ed4b232,0.0,0.0,1,False,0.0,0.037037037037037
ed4b2l1,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed4b36p,0.0,0.0,1,False,0.0,0.0
ed4b4ov,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed4b598,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed4b8o8,2.0,0.0,4,False,0.0,0.1481481481481481
ed4b924,2.0,1.0,4,False,0.0,0.1481481481481481
ed4batk,1.0,1.0,2,False,0.0,0.074074074074074
ed4bd64,1.0,0.0,2,False,0.0,0.074074074074074
ed4bex7,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ed4bf30,0.0,0.0,1,False,0.0,0.0
ed4bf6i,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed4bh9f,0.0,0.0,1,False,0.0,0.037037037037037
ed4bi0f,1.0,1.0,2,False,0.0,0.037037037037037
ed4bi2a,1.5849625,0.0,3,False,0.0,0.074074074074074
ed4bi3o,1.0,0.0,2,False,0.0,0.037037037037037
ed4biz4,1.0,0.0,2,False,0.0,0.037037037037037
ed4bk1i,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed4blug,0.0,0.0,0,False,0.0,0.0
ed4bn3b,1.0,0.0,2,False,0.0,0.074074074074074
ed4bn65,0.0,0.0,1,False,0.0,0.037037037037037
ed4bo42,1.0,1.0,2,False,0.0,0.074074074074074
ed4bq3e,0.0,0.0,0,False,0.0,0.0
ed4bvt7,2.0,0.8112781,4,False,0.0,0.1481481481481481
ed4bwcs,1.0,0.0,2,False,0.0,0.074074074074074
ed4bx9s,2.0,1.0,4,False,0.0,0.1481481481481481
ed4c01d,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ed4c07a,1.0,0.0,2,False,0.0,0.074074074074074
ed4c0ol,2.0,1.0,4,False,0.0,0.1481481481481481
ed4c1jl,0.0,0.0,1,False,0.0,0.037037037037037
ed4c5f7,0.0,0.0,1,False,0.0,0.037037037037037
ed4c75e,1.0,0.0,2,False,0.0,0.074074074074074
ed4c8ce,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed4c9ir,1.0,1.0,2,False,0.0,0.037037037037037
ed4cae9,2.3219281,1.3709506,5,False,0.0,0.1851851851851851
ed4cava,1.0,1.0,2,False,0.0,0.074074074074074
ed4cblw,0.0,0.0,1,False,0.0,0.037037037037037
ed4ceot,1.0,1.0,2,False,0.0,0.074074074074074
ed4chqb,1.0,0.0,2,False,0.0,0.037037037037037
ed4ci05,1.0,1.0,2,False,0.0,0.074074074074074
ed4ci0i,2.0,1.0,4,False,0.0,0.1481481481481481
ed4cils,0.0,0.0,1,False,0.0,0.037037037037037
ed4cjqt,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed4ckil,2.8073549,0.9852281,7,False,0.0,0.2592592592592592
ed4ckkj,1.0,0.0,2,False,0.0,0.074074074074074
ed4ckvm,1.5849625,0.0,3,False,0.0,0.1111111111111111
ed4clke,0.0,0.0,1,False,0.0,0.037037037037037
ed4coog,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
