comment_id,annotator_disagreement_score
ee8ozj7,0.037037037037037035
edff3kj,0.037037037037037035
ee0k5a8,0.07407407407407407
edp0xjr,0.07407407407407407
eezelds,0.14814814814814814
ee39wt9,0.0
eeyuukl,0.14814814814814814
ef6luhk,0.14814814814814814
edwv9np,0.07407407407407407
eet5clj,0.1111111111111111
edlyww1,0.14814814814814814
eeqhn3w,0.037037037037037035
edbnpo4,0.037037037037037035
ee8ohva,0.037037037037037035
ed6eu9k,0.14814814814814814
efe9siv,0.14814814814814814
edzn5rp,0.1111111111111111
ef2lvs1,0.037037037037037035
eeznlgk,0.07407407407407407
edaq2x4,0.1111111111111111
ee515qr,0.037037037037037035
ed0p74z,0.18518518518518517
efh581j,0.07407407407407407
ee1uq6d,0.037037037037037035
edktg5h,0.1111111111111111
eeu4nnq,0.1111111111111111
edz4k8j,0.1111111111111111
edv4kjx,0.1111111111111111
edvmgkg,0.1111111111111111
ef0b0js,0.07407407407407407
eev5ahg,0.037037037037037035
eeq2ol7,0.14814814814814814
eeeg69u,0.1111111111111111
eee8ttt,0.07407407407407407
ef99qxi,0.07407407407407407
edgq70j,0.14814814814814814
ef828mn,0.1111111111111111
ed220f4,0.14814814814814814
ef821wm,0.1111111111111111
edqe7qc,0.0
eek42mp,0.037037037037037035
edg653v,0.0
ef0n116,0.14814814814814814
edd94wo,0.07407407407407407
eeds6k1,0.14814814814814814
ed9pmlh,0.18518518518518517
ee4lqg1,0.1111111111111111
edygd28,0.0
ef6hckv,0.07407407407407407
ed1ekg5,0.07407407407407407
efci45q,0.1111111111111111
ed1094h,0.1111111111111111
eent8w4,0.14814814814814814
edm6xfo,0.07407407407407407
ed167gb,0.037037037037037035
ee5sraz,0.1111111111111111
eea2e6r,0.18518518518518517
edjvqje,0.037037037037037035
edk52o2,0.18518518518518517
eemn5v2,0.0
efh7hqa,0.07407407407407407
eebe0lz,0.14814814814814814
ed6piv1,0.1111111111111111
edfs10v,0.037037037037037035
edxs7qr,0.0
ed63l5p,0.037037037037037035
ed9ban0,0.07407407407407407
edotoxm,0.07407407407407407
ee5vdd5,0.1111111111111111
eduvgg4,0.14814814814814814
ee33ba5,0.037037037037037035
eczxpjy,0.07407407407407407
eets175,0.037037037037037035
edoqopg,0.0
efgqppv,0.0
eervs0l,0.037037037037037035
eepw0xx,0.037037037037037035
edoxyzg,0.18518518518518517
edluhf9,0.1111111111111111
edckk2f,0.037037037037037035
ed5uxoi,0.1111111111111111
ef726rk,0.037037037037037035
efdkia9,0.037037037037037035
edt6gpz,0.14814814814814814
ednhrla,0.0
eeo5mnd,0.18518518518518517
edtsc6r,0.037037037037037035
edwpvkf,0.07407407407407407
ed3esh5,0.037037037037037035
ed97v95,0.14814814814814814
eesoodc,0.14814814814814814
ed36w88,0.0
edu9u33,0.07407407407407407
eehhpzs,0.07407407407407407
edaf6tm,0.0
ed6w2jr,0.037037037037037035
eeedbeb,0.14814814814814814
ee8l4iv,0.037037037037037035
eduj8jo,0.0
ee7xn1p,0.07407407407407407
eehwvr4,0.18518518518518517
edthnol,0.07407407407407407
ed2szli,0.14814814814814814
eeik6qk,0.1111111111111111
eeywex1,0.037037037037037035
ee0fx17,0.14814814814814814
edqagga,0.18518518518518517
ef80rtx,0.18518518518518517
edj3pdi,0.037037037037037035
eelgcmr,0.1111111111111111
ee3ny8m,0.07407407407407407
een9xip,0.1111111111111111
eeg9le5,0.18518518518518517
eed0ko7,0.07407407407407407
ee6rjjy,0.037037037037037035
ede96pu,0.14814814814814814
edux69m,0.1111111111111111
eesbywx,0.25925925925925924
eejhrdw,0.18518518518518517
edscggi,0.14814814814814814
eee4s5s,0.14814814814814814
ed4gn8u,0.0
eeapnl5,0.14814814814814814
efa065f,0.037037037037037035
efb0qog,0.1111111111111111
ed66az0,0.037037037037037035
efdlk3r,0.1111111111111111
edxzxvo,0.0
edkycop,0.037037037037037035
eegx6r3,0.037037037037037035
eetnzam,0.037037037037037035
ee0usey,0.0
eebot8n,0.0
eed63s3,0.07407407407407407
ee49p1h,0.07407407407407407
ed2v6t1,0.1111111111111111
eef0nqv,0.14814814814814814
ef1dtxt,0.18518518518518517
eeejmv4,0.037037037037037035
efeis4u,0.07407407407407407
eeq5kwd,0.14814814814814814
eeyyqbp,0.14814814814814814
ee36ak1,0.07407407407407407
ed3oixx,0.14814814814814814
ee7zs49,0.07407407407407407
edqt9q9,0.07407407407407407
edlzcg2,0.1111111111111111
ee0jkis,0.07407407407407407
eegt0p6,0.1111111111111111
edfng7n,0.037037037037037035
edexgzr,0.0
ed0tn80,0.07407407407407407
edcttl6,0.07407407407407407
edscs3n,0.1111111111111111
eehrx63,0.037037037037037035
edozpww,0.18518518518518517
ee9qmh5,0.1111111111111111
een9ehw,0.2222222222222222
eeafduc,0.1111111111111111
ed2l9ol,0.07407407407407407
ef8eqnu,0.1111111111111111
edovk43,0.07407407407407407
edzmbzd,0.037037037037037035
edkarza,0.14814814814814814
efgllqr,0.14814814814814814
edd76r9,0.0
eeigplo,0.07407407407407407
ed0rofv,0.07407407407407407
ee152fw,0.1111111111111111
eczxpq3,0.0
edoa2gp,0.0
ee42yyb,0.18518518518518517
ee4a91x,0.07407407407407407
eew8mhp,0.037037037037037035
ed0aq5i,0.07407407407407407
eeeo9f8,0.07407407407407407
eevy72t,0.037037037037037035
edo683i,0.0
ee9z1mf,0.14814814814814814
ef8kxz5,0.1111111111111111
eddabsv,0.1111111111111111
eevhiw3,0.1111111111111111
edtn2t5,0.07407407407407407
ee6ecmr,0.07407407407407407
edlzwrl,0.07407407407407407
efcg9a0,0.18518518518518517
efgcmz0,0.14814814814814814
ef443qr,0.0
edn5pv0,0.037037037037037035
eecnzw1,0.1111111111111111
efemrrg,0.07407407407407407
ee5siyw,0.07407407407407407
edeh8k8,0.07407407407407407
efdbzlh,0.18518518518518517
edgb0t3,0.1111111111111111
eezcel6,0.07407407407407407
efhb6jd,0.18518518518518517
edcutwu,0.18518518518518517
ef3vfco,0.037037037037037035
ede9j5g,0.037037037037037035
edrb30t,0.07407407407407407
ee891lc,0.1111111111111111
edxyv64,0.07407407407407407
eda8ivi,0.1111111111111111
edirgx4,0.1111111111111111
edzej68,0.1111111111111111
edh1tme,0.14814814814814814
edouvnq,0.07407407407407407
ed2eqo6,0.1111111111111111
ed3c8g2,0.14814814814814814
edclwd9,0.18518518518518517
ee35d6k,0.037037037037037035
ed1bhe9,0.0
eebkmyd,0.1111111111111111
ee2g0p3,0.0
ednv5fy,0.0
efh62li,0.18518518518518517
eeqa4tt,0.0
edbf8gz,0.037037037037037035
ef3s35d,0.037037037037037035
eej0z10,0.07407407407407407
eergunf,0.14814814814814814
edkg7zf,0.1111111111111111
edjx7nb,0.0
efdwyqu,0.037037037037037035
ee1oa6g,0.0
edu7ulc,0.1111111111111111
eeknd8z,0.1111111111111111
eeeht1p,0.07407407407407407
ef4ii5q,0.2222222222222222
edi4jbd,0.0
edn3k9q,0.07407407407407407
efh0tya,0.18518518518518517
eeuq58c,0.07407407407407407
edkolqv,0.037037037037037035
eeesnrb,0.07407407407407407
edhpq1z,0.037037037037037035
ed4ilcq,0.18518518518518517
efgfplj,0.25925925925925924
edpp1ko,0.18518518518518517
eekmpm6,0.037037037037037035
edppgsf,0.07407407407407407
efh94cj,0.07407407407407407
eeplyyc,0.1111111111111111
ef14qcj,0.1111111111111111
eefkzy8,0.1111111111111111
ed3z9cr,0.07407407407407407
efennol,0.14814814814814814
eel4q4n,0.07407407407407407
ed1pgr8,0.0
edis21z,0.037037037037037035
edr5llp,0.07407407407407407
eejutcg,0.2222222222222222
eezu6jv,0.07407407407407407
edwilev,0.14814814814814814
efailte,0.18518518518518517
edstbuq,0.1111111111111111
eeq59ci,0.0
ee8o7eh,0.037037037037037035
edcrbcm,0.037037037037037035
ed8zwph,0.0
ef7wk5t,0.0
eemapl9,0.14814814814814814
eet36wz,0.0
ediv6d4,0.07407407407407407
edk984w,0.1111111111111111
eewj4ie,0.0
eemy1rp,0.07407407407407407
eezffba,0.037037037037037035
ee3xcal,0.25925925925925924
edik18f,0.037037037037037035
edxs814,0.0
eepc212,0.1111111111111111
eeetc8u,0.14814814814814814
ee6o7zt,0.037037037037037035
eczdzjj,0.14814814814814814
edfiw49,0.14814814814814814
edme189,0.07407407407407407
edios8n,0.07407407407407407
eedw8w1,0.1111111111111111
ee4v8v6,0.14814814814814814
eejbrh8,0.07407407407407407
effqias,0.18518518518518517
eeosndw,0.1111111111111111
edbvkxe,0.14814814814814814
ee1wnoz,0.14814814814814814
ed1bym3,0.0
ed3mv5o,0.037037037037037035
eeva7xh,0.037037037037037035
ed244kw,0.1111111111111111
ed3xinp,0.18518518518518517
ednxhk4,0.1111111111111111
edmyl35,0.07407407407407407
ef7cypp,0.07407407407407407
ee366rp,0.07407407407407407
ee625yr,0.18518518518518517
edwaeay,0.037037037037037035
ee217j6,0.037037037037037035
ee9pka6,0.07407407407407407
eexbv2s,0.07407407407407407
ee1jim7,0.07407407407407407
edwotjy,0.037037037037037035
eens4w2,0.07407407407407407
eenayzd,0.07407407407407407
ee8f682,0.0
ed7gqpv,0.25925925925925924
edbgxqd,0.1111111111111111
eegxzkc,0.037037037037037035
edx6rqp,0.1111111111111111
eelehyb,0.1111111111111111
ef6efte,0.07407407407407407
eeuguhe,0.037037037037037035
eevetgl,0.14814814814814814
ed4jisg,0.18518518518518517
edqkkzc,0.18518518518518517
ee23fqj,0.1111111111111111
ee6svq3,0.18518518518518517
eemvaw1,0.14814814814814814
ee19fpw,0.18518518518518517
ee4fdho,0.1111111111111111
eevt49v,0.0
efdojze,0.037037037037037035
efdypr6,0.14814814814814814
eei09an,0.1111111111111111
eduznjn,0.07407407407407407
eed6n0q,0.1111111111111111
effc3o8,0.037037037037037035
eekcm98,0.037037037037037035
edw36wc,0.1111111111111111
eczj48j,0.07407407407407407
edg7f4i,0.1111111111111111
efftipp,0.037037037037037035
eeq8sim,0.1111111111111111
efa2l7l,0.0
edt9f93,0.14814814814814814
eeps8io,0.14814814814814814
eff34c5,0.14814814814814814
efa8i8o,0.0
edu0tny,0.14814814814814814
eeughzo,0.1111111111111111
efdeq8k,0.07407407407407407
eeru9om,0.14814814814814814
ee5qbl5,0.07407407407407407
efhb0kw,0.07407407407407407
edq63yi,0.07407407407407407
ef9ev2p,0.0
eedae9y,0.037037037037037035
edqpa1o,0.0
edit9l4,0.18518518518518517
ed9z34i,0.1111111111111111
eev34oy,0.037037037037037035
ee4nh7r,0.1111111111111111
eebgaw2,0.14814814814814814
een2os9,0.14814814814814814
eerv6xn,0.07407407407407407
edv0fik,0.18518518518518517
edxz5nc,0.037037037037037035
edn1z4o,0.037037037037037035
ee3j9xc,0.07407407407407407
ef3sdix,0.037037037037037035
ed69hgz,0.037037037037037035
ee481kb,0.07407407407407407
edtr97h,0.1111111111111111
edx6f3z,0.1111111111111111
edbi186,0.1111111111111111
edzyq1h,0.037037037037037035
ed7rqgp,0.1111111111111111
ed1nwum,0.07407407407407407
eekwv92,0.07407407407407407
ees63et,0.07407407407407407
eeabcjj,0.07407407407407407
efa0841,0.14814814814814814
een0455,0.037037037037037035
eekbzck,0.037037037037037035
ee0myba,0.0
ed6ds7g,0.037037037037037035
eekoug8,0.18518518518518517
edz1nif,0.07407407407407407
edriay7,0.037037037037037035
edz4zdm,0.2222222222222222
ef0mak7,0.07407407407407407
edv3jfz,0.1111111111111111
edwljgo,0.14814814814814814
eet6iru,0.1111111111111111
eeynw0r,0.0
ed5aqi7,0.0
ee096or,0.1111111111111111
eds2rzz,0.07407407407407407
eecgjh1,0.14814814814814814
ee0d3d6,0.0
efbynxr,0.1111111111111111
eeqvwi1,0.07407407407407407
ed0n5li,0.07407407407407407
efesmy9,0.037037037037037035
ef59f93,0.1111111111111111
eeqagy1,0.037037037037037035
ee6jlzr,0.1111111111111111
edqqmuw,0.037037037037037035
eev8p87,0.07407407407407407
eemaqty,0.1111111111111111
edf8tdu,0.1111111111111111
ef7715h,0.037037037037037035
ef5dc8x,0.14814814814814814
efect26,0.1111111111111111
edrtjno,0.14814814814814814
ef87nk3,0.07407407407407407
eczg4ys,0.14814814814814814
ef47wlk,0.2222222222222222
efdb00l,0.037037037037037035
eebj9gw,0.1111111111111111
efbta3i,0.14814814814814814
ef1qbhg,0.037037037037037035
ee2lkyz,0.07407407407407407
ee33jkj,0.1111111111111111
ef27v46,0.2962962962962963
eddetvt,0.037037037037037035
ediiyko,0.1111111111111111
eevtt18,0.07407407407407407
eectu7f,0.07407407407407407
ee1cbg4,0.037037037037037035
eep28pu,0.07407407407407407
eebvvvz,0.07407407407407407
eergwgw,0.037037037037037035
eepr6u3,0.0
ed434mx,0.037037037037037035
ef5usdo,0.0
efbkyvr,0.18518518518518517
edjgtmn,0.14814814814814814
eeg9wj1,0.2222222222222222
eet9un2,0.1111111111111111
ed23xtm,0.1111111111111111
ef4yyoh,0.18518518518518517
eevs8ty,0.14814814814814814
ed0x80r,0.18518518518518517
ed6pyij,0.037037037037037035
ef1arco,0.1111111111111111
eewo402,0.1111111111111111
edhwi8w,0.0
ef51s92,0.14814814814814814
efgp73d,0.0
edzrx6j,0.037037037037037035
ed64dd0,0.037037037037037035
ed0nb10,0.2222222222222222
edqxyoa,0.1111111111111111
eebg0d9,0.0
eeoeeua,0.0
eem6tal,0.2222222222222222
edri9gv,0.0
eef4dep,0.14814814814814814
edhefgr,0.037037037037037035
ef5kdhg,0.1111111111111111
eeiowgl,0.07407407407407407
edg76rk,0.1111111111111111
ee67rng,0.18518518518518517
eet3ewt,0.1111111111111111
edugdfu,0.1111111111111111
efapg86,0.07407407407407407
ee76pl8,0.18518518518518517
edckr7q,0.0
ee20eyf,0.0
edkmi2y,0.037037037037037035
edifeiq,0.037037037037037035
effwmeh,0.037037037037037035
eer86hq,0.07407407407407407
ef9g8wx,0.1111111111111111
eemy7ap,0.07407407407407407
eei29d0,0.0
eel15i5,0.0
eczmb8c,0.18518518518518517
edmamza,0.14814814814814814
eec4wqa,0.14814814814814814
edbu11g,0.037037037037037035
edj9yw8,0.14814814814814814
eerhtwk,0.14814814814814814
ed486al,0.037037037037037035
eepefiy,0.07407407407407407
ee55z4t,0.07407407407407407
eepj93w,0.07407407407407407
edexv40,0.25925925925925924
eepebac,0.0
edg434u,0.1111111111111111
ee2t6h9,0.07407407407407407
eedpzts,0.0
edx93gw,0.07407407407407407
ef5pvks,0.14814814814814814
edlbuqh,0.037037037037037035
edvrezv,0.14814814814814814
eekfm5s,0.037037037037037035
eezr0f2,0.07407407407407407
edk7l6a,0.07407407407407407
ef43gny,0.14814814814814814
eda6fii,0.037037037037037035
edd1pbx,0.0
ef85ai3,0.14814814814814814
eeqyfjx,0.14814814814814814
ee9y87c,0.14814814814814814
ee3x6ta,0.07407407407407407
edrfy8a,0.1111111111111111
edtaj1f,0.07407407407407407
edg9z3r,0.037037037037037035
eenrrdm,0.037037037037037035
ed2jc51,0.1111111111111111
eey2ayd,0.14814814814814814
edv41z8,0.07407407407407407
edwsgzu,0.1111111111111111
eeakacl,0.037037037037037035
eczdv3l,0.037037037037037035
ee4jrom,0.037037037037037035
eddm27r,0.037037037037037035
ef20hnt,0.0
eddhac3,0.0
edur0eq,0.1111111111111111
edwh0b8,0.14814814814814814
edd24rp,0.07407407407407407
edbwmfa,0.0
ef9q8uu,0.07407407407407407
edci69m,0.14814814814814814
edfb6ec,0.1111111111111111
edtokvo,0.0
edomdsh,0.1111111111111111
ee208kd,0.14814814814814814
ed43q68,0.037037037037037035
eeqf950,0.07407407407407407
eeq2h70,0.1111111111111111
edmdx6d,0.18518518518518517
eemopjf,0.0
efbcplr,0.0
eervnf5,0.037037037037037035
edgs8y6,0.14814814814814814
edu7g2w,0.1111111111111111
ee0x781,0.1111111111111111
eeyqhm1,0.14814814814814814
edz9kyy,0.1111111111111111
ef0ij5s,0.07407407407407407
ee3p6gd,0.037037037037037035
edfyqp0,0.1111111111111111
edli19v,0.037037037037037035
eeb3qd0,0.0
ee8psgw,0.14814814814814814
ef3l4ha,0.25925925925925924
edh0e8f,0.18518518518518517
eda8l2f,0.0
ee6evk4,0.07407407407407407
ee1k7h4,0.2222222222222222
eefe6e1,0.14814814814814814
ee8p2qn,0.18518518518518517
edgviqz,0.14814814814814814
edphebd,0.07407407407407407
ed83y95,0.07407407407407407
eewdejt,0.037037037037037035
ed7newa,0.0
eea6qit,0.07407407407407407
ed1tckf,0.037037037037037035
ef853o6,0.1111111111111111
eddl74m,0.07407407407407407
efctlg5,0.07407407407407407
eff5cy0,0.037037037037037035
edewl47,0.2222222222222222
efcs4qd,0.037037037037037035
ed3c32p,0.18518518518518517
eeaqslo,0.14814814814814814
eepv2dm,0.07407407407407407
edem7oj,0.1111111111111111
ef8yz7h,0.07407407407407407
eeq8pu0,0.037037037037037035
edlyyye,0.0
ef8l4ws,0.07407407407407407
ed29wza,0.0
ee2un4d,0.037037037037037035
eepdmp0,0.1111111111111111
efeu754,0.14814814814814814
eeyx030,0.1111111111111111
eef726j,0.1111111111111111
eez3xwj,0.14814814814814814
edy131o,0.07407407407407407
eep7qbd,0.037037037037037035
edo3o48,0.07407407407407407
eecfmg7,0.07407407407407407
edq7syt,0.1111111111111111
eew5icc,0.0
efh3jq2,0.2222222222222222
eeplame,0.14814814814814814
edmkcgq,0.07407407407407407
edgroa8,0.0
ee6thgv,0.07407407407407407
ed76nsl,0.07407407407407407
ef48yql,0.14814814814814814
ed10lme,0.037037037037037035
ee050v6,0.0
ee3hrd0,0.0
eedkkt6,0.0
ee34xsn,0.037037037037037035
ee92rok,0.14814814814814814
edlqicf,0.0
edllqs5,0.1111111111111111
ee2lmp7,0.037037037037037035
edjn5cy,0.14814814814814814
eetpc77,0.0
eeajj81,0.0
edsap0z,0.0
edr68ge,0.18518518518518517
ee0feie,0.1111111111111111
ef8hhge,0.18518518518518517
ed7pd70,0.14814814814814814
eez7yp3,0.1111111111111111
eeah0lb,0.07407407407407407
eef9590,0.037037037037037035
ede469c,0.1111111111111111
eevi8zi,0.1111111111111111
ef95izn,0.037037037037037035
ed9n6lr,0.18518518518518517
ef6tauz,0.14814814814814814
ef016xy,0.0
eejx7sa,0.1111111111111111
eew140v,0.1111111111111111
ed3b8ic,0.1111111111111111
eemn315,0.07407407407407407
eepfsmb,0.0
eefxb6v,0.0
ee980so,0.14814814814814814
edecfaj,0.07407407407407407
eeze9no,0.037037037037037035
eecjnbm,0.2222222222222222
ee53bo9,0.07407407407407407
edxq321,0.14814814814814814
eedx12i,0.037037037037037035
eewayui,0.037037037037037035
eeq28ec,0.1111111111111111
ed9hk24,0.07407407407407407
ef6u5dw,0.07407407407407407
edrpy4s,0.037037037037037035
edf3uxs,0.037037037037037035
ee6ft98,0.1111111111111111
edw1hiy,0.07407407407407407
eehe2wb,0.037037037037037035
edrhln2,0.1111111111111111
ee1w9f3,0.07407407407407407
edzw2ef,0.037037037037037035
ediokkt,0.07407407407407407
ed90s5f,0.14814814814814814
ef1y6g4,0.0
edyyjoz,0.2222222222222222
edxcpc3,0.14814814814814814
eentofs,0.1111111111111111
ed24lx1,0.14814814814814814
eepqzte,0.1111111111111111
edf80ua,0.14814814814814814
efgo2v0,0.07407407407407407
edfw10n,0.1111111111111111
efbifgs,0.037037037037037035
eetmfxy,0.037037037037037035
eekugy0,0.1111111111111111
ee2gj3t,0.1111111111111111
eekfyxi,0.037037037037037035
eda3o0v,0.07407407407407407
edar7xx,0.037037037037037035
ef98zz4,0.07407407407407407
edxuo4h,0.1111111111111111
efdehiv,0.07407407407407407
ed16yk8,0.2222222222222222
eeue9x6,0.07407407407407407
ee6axat,0.1111111111111111
edm50mu,0.0
eehqa78,0.0
ee35vmv,0.037037037037037035
ee82nu4,0.14814814814814814
edv51kr,0.037037037037037035
edm0fw5,0.07407407407407407
eerf4md,0.07407407407407407
eearlz1,0.07407407407407407
ef4nfkp,0.0
eersfea,0.07407407407407407
eeetbjp,0.037037037037037035
eec6w5r,0.1111111111111111
edlz3bu,0.07407407407407407
edz1n2x,0.07407407407407407
ed50xtl,0.25925925925925924
edxosgh,0.07407407407407407
ef0bxi7,0.0
edl3yjh,0.037037037037037035
eebf27r,0.07407407407407407
ee5xax9,0.14814814814814814
edr8ssa,0.07407407407407407
ef5e3qh,0.037037037037037035
eeoz1nm,0.1111111111111111
ef7u7oy,0.1111111111111111
eepis7z,0.0
ee8xd3j,0.0
ede5m8c,0.07407407407407407
eeay491,0.037037037037037035
edduyro,0.07407407407407407
ef5iuoe,0.18518518518518517
ee57i4x,0.037037037037037035
eeuv414,0.0
eemwlis,0.037037037037037035
eepux6a,0.0
edy10i8,0.07407407407407407
ee6dtl6,0.0
eem3q0u,0.1111111111111111
ef02qvs,0.1111111111111111
edbiel0,0.07407407407407407
eefxvog,0.0
edbvvjc,0.037037037037037035
eenff9u,0.07407407407407407
eeq5rpr,0.14814814814814814
eeepz1x,0.1111111111111111
edxxzpy,0.14814814814814814
ef6l1df,0.037037037037037035
edx4np7,0.07407407407407407
eewdegb,0.18518518518518517
edgc5ds,0.14814814814814814
edqdi7q,0.07407407407407407
ee92p4n,0.14814814814814814
edmkm58,0.037037037037037035
ef5w7n3,0.1111111111111111
een66z9,0.1111111111111111
eepazfz,0.037037037037037035
ee7o42o,0.037037037037037035
efh45iw,0.1111111111111111
ee7j2ej,0.07407407407407407
ee9ryor,0.037037037037037035
edv6fo2,0.14814814814814814
ed00q6i,0.0
ednjf2q,0.14814814814814814
edeiaal,0.1111111111111111
edyy1ug,0.037037037037037035
edyx0jd,0.07407407407407407
eeshn8p,0.037037037037037035
ed42h26,0.0
edym6o9,0.037037037037037035
eeyprb0,0.07407407407407407
eegqslw,0.0
efbvurj,0.1111111111111111
edfzzrt,0.037037037037037035
efab1ai,0.1111111111111111
efdsegr,0.037037037037037035
eeuyodt,0.14814814814814814
ef2mzm3,0.0
eebfpxf,0.07407407407407407
ed4da9f,0.0
eexpsv0,0.18518518518518517
ef0t4sq,0.07407407407407407
ee4nowc,0.037037037037037035
ed8ve4k,0.1111111111111111
edy53hb,0.037037037037037035
ee0v12i,0.037037037037037035
eenjpoj,0.037037037037037035
edno58b,0.037037037037037035
edrmhkk,0.037037037037037035
eeqwvjl,0.0
ed55blf,0.0
eend79j,0.037037037037037035
eeza856,0.18518518518518517
ef33sl0,0.14814814814814814
edhvqgi,0.14814814814814814
eej89tz,0.0
eel0m5q,0.037037037037037035
ee8vb6i,0.1111111111111111
efcz2dz,0.0
ed5n80i,0.037037037037037035
ef90yho,0.037037037037037035
eeh5tf1,0.037037037037037035
ee7ixkc,0.2222222222222222
eebmpj8,0.1111111111111111
eewuuyo,0.07407407407407407
eeha4ih,0.07407407407407407
eeaynqs,0.1111111111111111
eeq9djc,0.0
eerxigr,0.0
ee7zuwy,0.07407407407407407
ede68y2,0.037037037037037035
eemk0hv,0.07407407407407407
edbs8eq,0.07407407407407407
edw6sso,0.2222222222222222
eetnx0b,0.07407407407407407
edt8gm3,0.14814814814814814
edm3oea,0.037037037037037035
edrpky4,0.14814814814814814
ef7kvc9,0.2222222222222222
eeqyl4u,0.07407407407407407
ed46u5f,0.037037037037037035
eeyoq9y,0.07407407407407407
efdvx9y,0.0
ed9xr9z,0.07407407407407407
edt91gy,0.07407407407407407
ed5p8cm,0.14814814814814814
edg3po0,0.07407407407407407
edfvev7,0.1111111111111111
ed61u1q,0.07407407407407407
ef9m8ha,0.2222222222222222
eepvux0,0.07407407407407407
ef8uhrh,0.07407407407407407
ef3nn64,0.07407407407407407
ed9b3no,0.1111111111111111
edavkmj,0.14814814814814814
edz80ej,0.18518518518518517
eelalv8,0.14814814814814814
eepfig3,0.0
eenjrez,0.1111111111111111
ef8kjbs,0.037037037037037035
ed3zjkm,0.14814814814814814
edolu59,0.07407407407407407
ee5oo2m,0.037037037037037035
eebgyig,0.1111111111111111
ee9m3sn,0.25925925925925924
ef1z2v4,0.1111111111111111
ef36lsr,0.037037037037037035
edzihwd,0.14814814814814814
ed4pajt,0.18518518518518517
eebfwqv,0.037037037037037035
efbs9rn,0.037037037037037035
eegc9ek,0.1111111111111111
ee1cgxj,0.0
ed48tq9,0.14814814814814814
eee3w3w,0.037037037037037035
eeh5u2u,0.1111111111111111
eeqgjkl,0.1111111111111111
eecsz67,0.037037037037037035
edme2p3,0.0
edimmdo,0.1111111111111111
eewjfdl,0.0
ed1q4ur,0.0
efgmqau,0.18518518518518517
eecmhir,0.037037037037037035
edqdcgt,0.037037037037037035
edob185,0.0
eef6lma,0.037037037037037035
eet5tz8,0.1111111111111111
ee81gik,0.037037037037037035
ed1k0dp,0.07407407407407407
eds50m7,0.1111111111111111
eff6z1a,0.1111111111111111
ed6mnnl,0.07407407407407407
eew3ozo,0.0
edv7kav,0.14814814814814814
ees6an2,0.037037037037037035
eeambhe,0.037037037037037035
edow6dx,0.2222222222222222
ed9kmbb,0.18518518518518517
eeegyuj,0.037037037037037035
ef227br,0.037037037037037035
eersreo,0.14814814814814814
edknv5h,0.14814814814814814
eff1js7,0.0
efecvmc,0.07407407407407407
efdu834,0.1111111111111111
ee85poi,0.07407407407407407
eeex10f,0.14814814814814814
eeowf30,0.14814814814814814
ef56cjf,0.14814814814814814
eea1718,0.14814814814814814
edl0n75,0.07407407407407407
eer0vbd,0.0
edflu3u,0.0
ed20ofq,0.07407407407407407
ef0vqhy,0.037037037037037035
edlw2g4,0.1111111111111111
ed50buf,0.18518518518518517
eeg30z7,0.14814814814814814
ee5s4hc,0.2222222222222222
edwkv5i,0.037037037037037035
ee1gut4,0.1111111111111111
ee5aye9,0.1111111111111111
ed4bi3o,0.037037037037037035
ee14rgl,0.07407407407407407
eeb8w2v,0.07407407407407407
efedv9k,0.0
ef6dimi,0.1111111111111111
ee7hzw5,0.037037037037037035
edlk6kc,0.18518518518518517
eezrrsn,0.037037037037037035
ef9pu9z,0.037037037037037035
effb3xa,0.1111111111111111
ee3eobx,0.18518518518518517
edwr3cq,0.037037037037037035
eely8ja,0.037037037037037035
edtnu0y,0.037037037037037035
eeyibw0,0.1111111111111111
ee11bqd,0.037037037037037035
ee712gy,0.07407407407407407
ee5upzv,0.18518518518518517
ed40i3b,0.07407407407407407
eew1myb,0.14814814814814814
ed26j1r,0.0
ed6hvsj,0.07407407407407407
eevru3z,0.07407407407407407
eeofee6,0.037037037037037035
ef6t1nl,0.07407407407407407
eerk15u,0.07407407407407407
edm89cn,0.037037037037037035
eeddxvg,0.1111111111111111
ef2inmm,0.037037037037037035
ee60k0m,0.1111111111111111
edbeb0s,0.2222222222222222
edwyul2,0.1111111111111111
ed0brlz,0.14814814814814814
eczsgpq,0.1111111111111111
ed2xpwm,0.14814814814814814
eed8gqy,0.1111111111111111
ednlble,0.1111111111111111
ed2hig7,0.07407407407407407
ee4jiu6,0.1111111111111111
ee7eacy,0.1111111111111111
edlwdd3,0.1111111111111111
eczl7i9,0.2222222222222222
ef83od5,0.14814814814814814
efd1tf6,0.07407407407407407
ee4aozp,0.14814814814814814
ed1wvcx,0.18518518518518517
edw7mm3,0.037037037037037035
eeahw2p,0.07407407407407407
ed7emrm,0.14814814814814814
edgpply,0.037037037037037035
eexf473,0.1111111111111111
ee1n8bg,0.037037037037037035
edasbkz,0.07407407407407407
eete4fu,0.1111111111111111
eekx73x,0.037037037037037035
ef2kmb5,0.1111111111111111
efapxnd,0.2962962962962963
eehjv4i,0.0
effo807,0.0
ee3pxoi,0.07407407407407407
edc31f3,0.1111111111111111
ed6gnl8,0.07407407407407407
edqcsac,0.037037037037037035
ed6um9g,0.037037037037037035
eewldfz,0.1111111111111111
ef7evam,0.1111111111111111
eex9b4i,0.037037037037037035
ee7hl37,0.037037037037037035
ef1qsuz,0.037037037037037035
edtvbdl,0.07407407407407407
